113,120,130,122,112,116,116,116,116,116,116,116,116,116,129,148,116,103,102,103,92,112,112,134,120,118,123,120,128,135,134,135,129,133,139,140,139,135,139,140,135,136,110,116,116,116,116,116,116,116,100,100,100,100,114,108,112,122,116,118,116,119,115,119,126,127,130,129,123,121,123,125,128,134,141,151,157,154,154,139,146,135,135,135,135,135,135,135,135,133,133,133,133,135,115,129,131,125,118,110,118,114,122,123,125,125,126,111,121,104,96,97,89,86,98,93,98,93,93,111,91,85,84,59,49,48,48,48,48,48,48,48,71,38,38,38,38,38,38,44,38,38,73,83,85,72,72,71,69,64,63,56,63,62,64,64,72,76,60,53,52,54,57,50,56,71,47,50,42,42,46,42,40,37,37,38,41,35,28,34,27,32,29,29,29,29
43,37,33,37,56,57,19,17,27,27,27,27,27,27,27,27,33,38,34,31,21,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,166,166,166,156,150,146,149,146,141,144,154,167,171,171,177,177,176,173,173,193,193,193,189,190,197,196,199,204,199,201,206,212,211,212,211,211,203,195,203,200,195,197,196,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,41,33,33,42,45,21,13,27,46,41,41,50,49,44,46,53,60,73,62,62,62,62,62,62,62,64,66,66,66,66,66,66,66,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,46,46,46,46,46,46,57,78,72,72,64,72,72,72,83,104,96,96,90,79,78,85,89,87,83,83,79,68,74,70,85,90,88,82,83,80,82,77,73,70,70,78,74,67,67,73,75,68,63,59,62,63,65,55,54,47,42,44,51,53,54,53,59,48,48,48,48,48,48,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,13,11,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,308,306,313,324,322,320,315,314,345,378,386,390,386,387,407,400,399,386,403,401,394,406,406,405,390,386,376,378,377,370,362,370,367,376,381,386,351,363,360,360,360,360,360,360,360,360,360,360,360,381,384,376,367,364,362,361,355,361,355,362,368,355,348,347,345,342,329,328,319,325,321,319,320,327,328,324,322,314,312,307,320,321,325,330,329,327,326,328,309,309,315,304,305,303,301,303,302,305,334,342,359,338,338,338,338,338,338,338,338,309,321,329,318,323,323,322,320,321,323,314,325,324,329,328,326,336,329,327,328,333,321,323,318,328,332,329,330,332,336,334,335,338,335,326,318,319,322,321,322,327,330,319,307,306,294,294,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,405,425,410,413,386,375,362,354,351,341,339,323,313,300,296,305,313,315,312,302,315,311,315,310,313,309,309,319,314,301,292,301,301,293,299,290,275,273,277,218,215,224,224,224,224,224,224,224,224,224,237,249,268,261,244,246,243,244,239,250,248,238,239,235,240,238,233,248,227,229,236,233,224,229,229,231,225,240,236,238,215,241,224,229,222,206,203,211,206,217,218,218,200,247,255,249,249,249,249,249,241,241,241,241,241,241,241,241,241,241,241,241,237,232,234,236,241,250,244,247,251,241,243,246,233,235,233,227,222,220,222,226,229,230,235,229,230,243,241,232,233,244,247,241,233,233,233,235,243,243,239,229,229,241,241,241,241,241,241,244,241,255,241,241,243,243,243,243,243,237,237,237,237,237,237,237,237,237,237,226,226,226,226,226,226
425,428,425,427,420,432,429,438,425,422,414,415,411,415,442,448,397,452,478,466,488,473,482,466,460,477,475,475,469,460,471,481,484,474,479,488,496,496,495,507,513,522,526,520,524,517,510,516,511,486,527,537,537,537,537,537,524,524,524,530,545,532,529,534,537,535,529,535,534,529,520,513,521,526,515,519,518,528,538,536,531,526,520,518,516,506,515,518,521,521,522,522,534,533,539,530,522,524,528,526,525,522,521,499,518,522,522,522,522,524,524,524,526,526,526,526,526,526,516,526,526,526,526,539,539,539,541,520,529,532,534,522,519,512,515,505,517,532,531,534,515,522,530,515,529,522,493,484,489,490,487,489,504,510,505,499,498,507,496,497,512,505,508,503,510,513,517,517,521,523,531,531,521,521,515,507,506,515,521,527,529,528,529,529,531,535
519,519,515,518,514,513,509,512,503,490,491,481,478,477,476,468,468,461,450,443,437,437,432,433,424,414,423,424,416,405,417,425,424,424,424,424,424,416,416,403,403,375,375,375,375,375,375,375,375,375,375,325,316,316,316,316,316,316,316,316,316,316,312,312,312,299,299,286,299,299,308,297,297,297,297,297,297,297,297,302,297,304,312,312,312,312,312,318,318,318,318,318,332,318,329,325,302,325,302,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
646,655,654,638,636,625,614,591,618,606,606,606,606,606,595,596,611,609,602,594,587,583,591,574,562,560,552,560,559,565,566,559,555,559,559,560,550,540,518,517,510,515,501,499,507,507,507,507,507,507,507,507,507,524,535,523,515,507,515,515,526,528,521,531,529,516,518,539,534,543,555,549,568,566,576,576,574,580,588,578,579,573,570,560,550,535,534,540,548,551,547,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,573,573,576,573,576,576,567,581,569,582,571,568,570,578,583,583,594,589,586,577,587,590,587,586,584,576,586,569,559,561,577,572,583,592,593,586,589,579,581,585,584,584,588,595,601,603,616,615,604,618,611,603,604,607,608,595,596,0,0,0,0,0,0,0,0
484,490,484,489,492,493,481,479,471,472,474,474,469,463,460,461,464,483,494,498,488,509,509,509,511,509,506,506,515,506,507,522,520,506,504,504,511,511,507,504,500,489,494,479,476,470,463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
