460,457,457,454,457,456,455,455,454,453,454,456,454,453,454,458,458,464,463,463,466,467,461,467,487,490,490,493,493,493,493,493,493,493,493,493,493,493,494,494,494,494,474,474,474,474,474,474,474,474,474,482,471,463,470,460,472,463,467,473,474,475,477,472,474,468,471,476,482,468,471,484,471,472,473,476,477,477,475,482,480,480,486,489,494,491,490,495,480,479,484,484,486,487,488,486,488,481,483,498,496,495,499,498,502,502,494,491,494,495,494,488,495,487,485,485,487,486,488,486,484,482,479,479,480,478,480,481,479,476,484,494,510,493,489,491,491,490,493,496,525,501,517,516,518,516,513,508,503,502,492,506,505,492,504,505,514,500,509,508,508,536,540,509,512,524,513,524,536,526,546,541,538,528,545,536,541,527,526,535,536,531,529,538,541,565
479,469,472,469,470,467,466,468,473,476,474,473,473,472,471,475,474,476,476,476,491,495,499,501,492,482,491,498,489,489,489,489,489,489,489,519,540,543,569,566,573,567,545,554,555,554,561,569,554,583,579,592,583,585,575,580,579,588,583,593,590,587,593,597,605,609,609,630,634,633,634,637,634,638,650,687,696,703,715,707,783,802,810,814,825,839,851,862,864,868,870,873,878,880,881,885,889,885,884,891,890,894,891,893,889,891,892,888,893,902,887,886,887,879,882,899,899,886,891,894,889,886,894,886,887,884,910,910,910,910,910,910,910,884,889,895,897,899,900,903,896,886,886,900,886,893,893,885,875,879,873,886,887,891,894,896,904,905,902,903,905,899,900,897,888,875,875,871,874,874,865,868,871,874,874,882,877,881,885,888,890,891,890,889,875,883
549,552,545,555,554,550,554,554,560,560,566,560,559,564,563,562,566,568,568,576,579,578,579,574,574,577,580,586,585,594,555,558,558,558,558,558,558,558,587,604,600,601,592,599,598,595,621,608,608,634,631,633,635,635,638,638,639,651,648,649,649,645,648,648,652,638,638,647,646,648,650,642,648,642,643,657,640,637,643,635,632,629,630,637,646,649,641,640,642,643,641,651,651,662,649,640,647,641,635,632,628,622,623,630,626,626,615,628,613,627,613,619,606,605,612,595,586,599,600,592,596,599,590,581,582,581,576,578,588,592,589,582,592,606,599,587,585,588,584,578,620,636,637,633,630,621,634,649,653,659,650,666,624,609,633,642,646,651,640,640,639,644,640,640,634,645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
597,588,589,588,598,598,600,610,609,610,604,600,607,605,603,598,604,592,588,593,599,602,594,593,591,593,595,603,600,600,597,595,596,599,587,593,627,628,628,628,628,628,628,628,610,622,619,625,611,631,630,649,647,642,644,626,626,635,636,629,629,644,634,631,632,643,646,655,657,655,637,657,653,655,651,656,649,650,649,650,651,643,641,643,643,633,635,637,631,640,618,624,620,594,588,580,580,574,575,575,572,558,547,550,551,556,549,558,557,555,567,563,567,569,568,569,567,562,551,540,538,536,545,544,543,532,540,543,539,540,544,543,537,540,544,547,546,552,554,553,560,574,556,558,557,554,555,560,562,558,575,568,538,540,540,538,541,543,541,542,561,556,556,544,530,522,534,534,538,540,540,543,543,543,528,523,524,531,536,539,533,538,543,539,534,538
722,745,754,763,771,771,765,786,793,794,792,794,804,788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,806,841,818,818,818,818,818,818,818,818,818,818,818,818,818,818,761,755,755,755,755,755,755,755,749,748,748,714,704,724,728,722,721,722,730,768,772,781,789,799,796,816,823,828,853,865,874,895,900,917,929,933,941,952,951,956,962,969,966,974,980,990,984,992,991,991,994,986,994,993,998,991,997,996,1007,1005,1006,1002,1008,1013,1015,1014,1013,1015,1005,1015,1014,1014,1016,1013,1015,1015,1014,1014,1011,1008,1015,1013,1014,1015,1013,1015,1013,1013,1013,1006,1009,1011,999,1009,1012,1003,997,1007,1009,1011,1001,1009,1011,1010,1010,1013,1004,1013,1010,1012,1013,1012,1013,1013,1011,1012,1011,1009,1010,1008,1006,1000,1002,1003,1001,1000,1005,1006,1000,1002,1014,1014,1014,1013,1013,1008,1009,988,987,996,998,992,997,995,989,974,969,964,960,974,967,966,966,967,967,971
931,913,908,905,919,916,928,932,936,937,936,940,944,943,947,951,940,954,955,958,958,951,956,957,953,959,953,955,948,945,942,944,944,941,946,939,952,949,954,948,946,942,939,938,949,943,949,941,945,951,954,951,941,929,934,928,944,950,943,942,951,974,931,941,982,982,982,982,977,987,996,977,957,938,930,952,939,941,937,965,908,936,943,928,919,941,924,922,903,902,911,908,898,870,858,894,877,869,865,878,873,874,872,874,867,869,850,855,851,859,856,854,854,854,856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,188,187,167,165,165,167,162,168,144,139,140,148,138,145,157,161,152,153,164,168,171,180,186,181,181,177,176,172,179,181,181,182,185,183,185,199,212,209,210,230,220,216,213,210,206,200,207,221,216,260,258,261,258,259,261,264,267,273,281,286,276,274,275,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
942,937,929,922,900,895,888,886,876,882,912,901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
943,949,960,959,969,962,962,956,951,942,940,936,943,946,932,923,923,947,951,951,951,951,951,971,971,971,971,971,971,971,971,940,944,933,940,936,932,931,922,924,911,907,906,900,890,886,887,882,886,921,890,884,881,883,879,880,870,874,859,856,851,848,850,849,851,850,847,848,848,866,866,867,859,861,870,868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
